Entity,Code,Date,Daily confirmed deaths,Days since 5 daily deaths first reported
Moldova,MDA,"Mar 24, 2020",0.14285714285714285,
Moldova,MDA,"Mar 25, 2020",0.14285714285714285,
Moldova,MDA,"Mar 26, 2020",0,
Moldova,MDA,"Mar 27, 2020",0,
Moldova,MDA,"Mar 28, 2020",0.14285714285714285,
Moldova,MDA,"Mar 29, 2020",0.14285714285714285,
Moldova,MDA,"Mar 30, 2020",0.14285714285714285,
Moldova,MDA,"Mar 31, 2020",0.14285714285714285,
Moldova,MDA,"Apr 1, 2020",0.42857142857142855,
Moldova,MDA,"Apr 2, 2020",0.5714285714285714,
Moldova,MDA,"Apr 3, 2020",0.7142857142857143,
Monaco,MCO,"Jan 2, 2020",0,
Monaco,MCO,"Jan 3, 2020",0,
Monaco,MCO,"Jan 4, 2020",0,
Monaco,MCO,"Jan 5, 2020",0,
Monaco,MCO,"Jan 6, 2020",0,
Monaco,MCO,"Jan 7, 2020",0,
Monaco,MCO,"Jan 8, 2020",0,
Monaco,MCO,"Jan 9, 2020",0,
Monaco,MCO,"Jan 10, 2020",0,
Monaco,MCO,"Jan 11, 2020",0,
Monaco,MCO,"Jan 12, 2020",0,
Monaco,MCO,"Jan 13, 2020",0,
Monaco,MCO,"Jan 14, 2020",0,
Monaco,MCO,"Jan 15, 2020",0,
Monaco,MCO,"Jan 16, 2020",0,
Monaco,MCO,"Jan 17, 2020",0,
Monaco,MCO,"Jan 18, 2020",0,
Monaco,MCO,"Jan 19, 2020",0,
Monaco,MCO,"Jan 20, 2020",0,
Monaco,MCO,"Jan 21, 2020",0,
Monaco,MCO,"Jan 22, 2020",0,
Monaco,MCO,"Jan 23, 2020",0,
Monaco,MCO,"Jan 24, 2020",0,
Monaco,MCO,"Jan 25, 2020",0,
Monaco,MCO,"Jan 26, 2020",0,
Monaco,MCO,"Jan 27, 2020",0,
Monaco,MCO,"Jan 28, 2020",0,
Monaco,MCO,"Jan 29, 2020",0,
Monaco,MCO,"Jan 30, 2020",0,
Monaco,MCO,"Jan 31, 2020",0,
Monaco,MCO,"Feb 1, 2020",0,
Monaco,MCO,"Feb 2, 2020",0,
Monaco,MCO,"Feb 3, 2020",0,
Monaco,MCO,"Feb 4, 2020",0,
Monaco,MCO,"Feb 5, 2020",0,
Monaco,MCO,"Feb 6, 2020",0,
Monaco,MCO,"Feb 7, 2020",0,
Monaco,MCO,"Feb 8, 2020",0,
Monaco,MCO,"Feb 9, 2020",0,
Monaco,MCO,"Feb 10, 2020",0,
Monaco,MCO,"Feb 11, 2020",0,
Monaco,MCO,"Feb 12, 2020",0,
Monaco,MCO,"Feb 13, 2020",0,
Monaco,MCO,"Feb 14, 2020",0,
Monaco,MCO,"Feb 15, 2020",0,
Monaco,MCO,"Feb 16, 2020",0,
Monaco,MCO,"Feb 17, 2020",0,
Monaco,MCO,"Feb 18, 2020",0,
Monaco,MCO,"Feb 19, 2020",0,
Monaco,MCO,"Feb 20, 2020",0,
Monaco,MCO,"Feb 21, 2020",0,
Monaco,MCO,"Feb 22, 2020",0,
Monaco,MCO,"Feb 23, 2020",0,
Monaco,MCO,"Feb 24, 2020",0,
Monaco,MCO,"Feb 25, 2020",0,
Monaco,MCO,"Feb 26, 2020",0,
Monaco,MCO,"Feb 27, 2020",0,
Monaco,MCO,"Feb 28, 2020",0,
Monaco,MCO,"Feb 29, 2020",0,
Monaco,MCO,"Mar 1, 2020",0,
Monaco,MCO,"Mar 2, 2020",0,
Monaco,MCO,"Mar 3, 2020",0,
Monaco,MCO,"Mar 4, 2020",0,
Monaco,MCO,"Mar 5, 2020",0,
Monaco,MCO,"Mar 6, 2020",0,
Monaco,MCO,"Mar 17, 2020",0,
Monaco,MCO,"Mar 18, 2020",0,
Monaco,MCO,"Mar 19, 2020",0,
Monaco,MCO,"Mar 20, 2020",0,
Monaco,MCO,"Mar 21, 2020",0,
Monaco,MCO,"Mar 22, 2020",0,
Monaco,MCO,"Mar 23, 2020",0,
Monaco,MCO,"Mar 24, 2020",0,
Monaco,MCO,"Mar 25, 2020",0,
Monaco,MCO,"Mar 26, 2020",0,
Monaco,MCO,"Mar 27, 2020",0,
Monaco,MCO,"Mar 28, 2020",0,
Monaco,MCO,"Mar 29, 2020",0,
Monaco,MCO,"Mar 30, 2020",0,
Monaco,MCO,"Mar 31, 2020",0,
Monaco,MCO,"Apr 1, 2020",0,
Monaco,MCO,"Apr 2, 2020",0,
Monaco,MCO,"Apr 3, 2020",0,
Mongolia,MNG,"Mar 19, 2020",0,
Mongolia,MNG,"Mar 20, 2020",0,
Mongolia,MNG,"Mar 21, 2020",0,
Mongolia,MNG,"Mar 22, 2020",0,
Mongolia,MNG,"Mar 23, 2020",0,
Mongolia,MNG,"Mar 24, 2020",0,
Mongolia,MNG,"Mar 25, 2020",0,
Mongolia,MNG,"Mar 26, 2020",0,
Mongolia,MNG,"Mar 27, 2020",0,
Mongolia,MNG,"Mar 28, 2020",0,
Mongolia,MNG,"Mar 29, 2020",0,
Mongolia,MNG,"Mar 30, 2020",0,
Mongolia,MNG,"Mar 31, 2020",0,
Mongolia,MNG,"Apr 1, 2020",0,
Mongolia,MNG,"Apr 2, 2020",0,
Mongolia,MNG,"Apr 3, 2020",0,
Montenegro,MNE,"Mar 20, 2020",0,
Montenegro,MNE,"Mar 21, 2020",0,
Montenegro,MNE,"Mar 22, 2020",0,
Montenegro,MNE,"Mar 23, 2020",0,
Montenegro,MNE,"Mar 24, 2020",0,
Montenegro,MNE,"Mar 25, 2020",0,
Montenegro,MNE,"Mar 26, 2020",0,
Montenegro,MNE,"Mar 27, 2020",0.14285714285714285,
Montenegro,MNE,"Mar 28, 2020",0.14285714285714285,
Montenegro,MNE,"Mar 29, 2020",0.14285714285714285,
Montenegro,MNE,"Mar 30, 2020",0.14285714285714285,
Montenegro,MNE,"Mar 31, 2020",0.14285714285714285,
Montenegro,MNE,"Apr 1, 2020",0.14285714285714285,
Montenegro,MNE,"Apr 2, 2020",0.14285714285714285,
Montenegro,MNE,"Apr 3, 2020",0.14285714285714285,
Montserrat,MSR,"Mar 23, 2020",0,
Montserrat,MSR,"Mar 24, 2020",0,
Montserrat,MSR,"Mar 25, 2020",0,
Montserrat,MSR,"Mar 26, 2020",0,
Montserrat,MSR,"Mar 27, 2020",0,
Montserrat,MSR,"Mar 28, 2020",0,
Montserrat,MSR,"Mar 29, 2020",0,
Montserrat,MSR,"Mar 30, 2020",0,
Montserrat,MSR,"Mar 31, 2020",0,
Montserrat,MSR,"Apr 1, 2020",0,
Montserrat,MSR,"Apr 2, 2020",0,
Montserrat,MSR,"Apr 3, 2020",0,
Morocco,MAR,"Mar 14, 2020",0.3333333333333333,
Morocco,MAR,"Mar 15, 2020",0.25,
Morocco,MAR,"Mar 16, 2020",0.2,
Morocco,MAR,"Mar 17, 2020",0.16666666666666666,
Morocco,MAR,"Mar 18, 2020",0.2857142857142857,
Morocco,MAR,"Mar 19, 2020",0.14285714285714285,
Morocco,MAR,"Mar 20, 2020",0.14285714285714285,
Morocco,MAR,"Mar 21, 2020",0.2857142857142857,
Morocco,MAR,"Mar 22, 2020",0.2857142857142857,
Morocco,MAR,"Mar 23, 2020",0.42857142857142855,
Morocco,MAR,"Mar 24, 2020",0.42857142857142855,
Morocco,MAR,"Mar 25, 2020",0.42857142857142855,
Morocco,MAR,"Mar 26, 2020",0.5714285714285714,
Morocco,MAR,"Mar 27, 2020",1.1428571428571428,
Morocco,MAR,"Mar 28, 2020",2.857142857142857,
Morocco,MAR,"Mar 29, 2020",2.857142857142857,
Morocco,MAR,"Mar 30, 2020",3.142857142857143,
Morocco,MAR,"Mar 31, 2020",4.142857142857143,
Morocco,MAR,"Apr 1, 2020",4.428571428571429,
Morocco,MAR,"Apr 2, 2020",4.714285714285714,
Morocco,MAR,"Apr 3, 2020",4.857142857142857,
Mozambique,MOZ,"Mar 25, 2020",0,
Mozambique,MOZ,"Mar 26, 2020",0,
Mozambique,MOZ,"Mar 27, 2020",0,
Mozambique,MOZ,"Mar 28, 2020",0,
Mozambique,MOZ,"Mar 29, 2020",0,
Mozambique,MOZ,"Mar 30, 2020",0,
Mozambique,MOZ,"Mar 31, 2020",0,
Mozambique,MOZ,"Apr 1, 2020",0,
Mozambique,MOZ,"Apr 2, 2020",0,
Mozambique,MOZ,"Apr 3, 2020",0,
Myanmar,MMR,"Mar 26, 2020",0,
Myanmar,MMR,"Mar 27, 2020",0,
Myanmar,MMR,"Mar 28, 2020",0,
Myanmar,MMR,"Mar 29, 2020",0,
Myanmar,MMR,"Mar 30, 2020",0,
Myanmar,MMR,"Mar 31, 2020",0,
Myanmar,MMR,"Apr 1, 2020",0.14285714285714285,
Myanmar,MMR,"Apr 2, 2020",0.14285714285714285,
Myanmar,MMR,"Apr 3, 2020",0.14285714285714285,
Namibia,NAM,"Mar 17, 2020",0,
Namibia,NAM,"Mar 18, 2020",0,
Namibia,NAM,"Mar 19, 2020",0,
Namibia,NAM,"Mar 20, 2020",0,
Namibia,NAM,"Mar 21, 2020",0,
Namibia,NAM,"Mar 22, 2020",0,
Namibia,NAM,"Mar 23, 2020",0,
Namibia,NAM,"Mar 24, 2020",0,
Namibia,NAM,"Mar 25, 2020",0,
Namibia,NAM,"Mar 26, 2020",0,
Namibia,NAM,"Mar 27, 2020",0,
Namibia,NAM,"Mar 28, 2020",0,
Namibia,NAM,"Mar 29, 2020",0,
Namibia,NAM,"Mar 30, 2020",0,
Namibia,NAM,"Mar 31, 2020",0,
Namibia,NAM,"Apr 1, 2020",0,
Namibia,NAM,"Apr 2, 2020",0,
Namibia,NAM,"Apr 3, 2020",0,
Nepal,NPL,"Jan 2, 2020",0,
Nepal,NPL,"Jan 3, 2020",0,
Nepal,NPL,"Jan 4, 2020",0,
Nepal,NPL,"Jan 5, 2020",0,
Nepal,NPL,"Jan 6, 2020",0,
Nepal,NPL,"Jan 7, 2020",0,
Nepal,NPL,"Jan 8, 2020",0,
Nepal,NPL,"Jan 9, 2020",0,
Nepal,NPL,"Jan 10, 2020",0,
Nepal,NPL,"Jan 11, 2020",0,
Nepal,NPL,"Jan 12, 2020",0,
Nepal,NPL,"Jan 13, 2020",0,
Nepal,NPL,"Jan 14, 2020",0,
Nepal,NPL,"Jan 15, 2020",0,
Nepal,NPL,"Jan 16, 2020",0,
Nepal,NPL,"Jan 17, 2020",0,
Nepal,NPL,"Jan 18, 2020",0,
Nepal,NPL,"Jan 19, 2020",0,
Nepal,NPL,"Jan 20, 2020",0,
Nepal,NPL,"Jan 21, 2020",0,
Nepal,NPL,"Jan 22, 2020",0,
Nepal,NPL,"Jan 23, 2020",0,
Nepal,NPL,"Jan 24, 2020",0,
Nepal,NPL,"Jan 25, 2020",0,
Nepal,NPL,"Jan 26, 2020",0,
Nepal,NPL,"Jan 27, 2020",0,
Nepal,NPL,"Jan 28, 2020",0,
Nepal,NPL,"Jan 29, 2020",0,
Nepal,NPL,"Jan 30, 2020",0,
Nepal,NPL,"Jan 31, 2020",0,
Nepal,NPL,"Feb 1, 2020",0,
Nepal,NPL,"Feb 2, 2020",0,
Nepal,NPL,"Feb 3, 2020",0,
Nepal,NPL,"Feb 4, 2020",0,
Nepal,NPL,"Feb 5, 2020",0,
Nepal,NPL,"Feb 6, 2020",0,
Nepal,NPL,"Feb 7, 2020",0,
Nepal,NPL,"Feb 8, 2020",0,
Nepal,NPL,"Feb 9, 2020",0,
Nepal,NPL,"Feb 10, 2020",0,
Nepal,NPL,"Feb 11, 2020",0,
Nepal,NPL,"Feb 12, 2020",0,
Nepal,NPL,"Feb 13, 2020",0,
Nepal,NPL,"Feb 14, 2020",0,
Nepal,NPL,"Feb 15, 2020",0,
Nepal,NPL,"Feb 16, 2020",0,
Nepal,NPL,"Feb 17, 2020",0,
Nepal,NPL,"Feb 18, 2020",0,
Nepal,NPL,"Feb 19, 2020",0,
Nepal,NPL,"Feb 20, 2020",0,
Nepal,NPL,"Feb 21, 2020",0,
Nepal,NPL,"Feb 22, 2020",0,
Nepal,NPL,"Feb 23, 2020",0,
Nepal,NPL,"Feb 24, 2020",0,
Nepal,NPL,"Feb 25, 2020",0,
Nepal,NPL,"Feb 26, 2020",0,
Nepal,NPL,"Feb 27, 2020",0,
Nepal,NPL,"Feb 28, 2020",0,
Nepal,NPL,"Feb 29, 2020",0,
Nepal,NPL,"Mar 1, 2020",0,
Nepal,NPL,"Mar 2, 2020",0,
Nepal,NPL,"Mar 3, 2020",0,
Nepal,NPL,"Mar 4, 2020",0,
Nepal,NPL,"Mar 5, 2020",0,
Nepal,NPL,"Mar 6, 2020",0,
Nepal,NPL,"Mar 18, 2020",0,
Nepal,NPL,"Mar 19, 2020",0,
Nepal,NPL,"Mar 20, 2020",0,
Nepal,NPL,"Mar 21, 2020",0,
Nepal,NPL,"Mar 22, 2020",0,
Nepal,NPL,"Mar 23, 2020",0,
Nepal,NPL,"Mar 24, 2020",0,
Nepal,NPL,"Mar 25, 2020",0,
Nepal,NPL,"Mar 26, 2020",0,
Nepal,NPL,"Mar 27, 2020",0,
Nepal,NPL,"Mar 28, 2020",0,
Nepal,NPL,"Mar 29, 2020",0,
Nepal,NPL,"Mar 30, 2020",0,
Nepal,NPL,"Mar 31, 2020",0,
Nepal,NPL,"Apr 1, 2020",0,
Nepal,NPL,"Apr 2, 2020",0,
Nepal,NPL,"Apr 3, 2020",0,
Netherlands,NLD,"Jan 2, 2020",0,
Netherlands,NLD,"Jan 3, 2020",0,
Netherlands,NLD,"Jan 4, 2020",0,
Netherlands,NLD,"Jan 5, 2020",0,
Netherlands,NLD,"Jan 6, 2020",0,
Netherlands,NLD,"Jan 7, 2020",0,
Netherlands,NLD,"Jan 8, 2020",0,
Netherlands,NLD,"Jan 9, 2020",0,
Netherlands,NLD,"Jan 10, 2020",0,
Netherlands,NLD,"Jan 11, 2020",0,
Netherlands,NLD,"Jan 12, 2020",0,
Netherlands,NLD,"Jan 13, 2020",0,
Netherlands,NLD,"Jan 14, 2020",0,
Netherlands,NLD,"Jan 15, 2020",0,
Netherlands,NLD,"Jan 16, 2020",0,
Netherlands,NLD,"Jan 17, 2020",0,
Netherlands,NLD,"Jan 18, 2020",0,
Netherlands,NLD,"Jan 19, 2020",0,
Netherlands,NLD,"Jan 20, 2020",0,
Netherlands,NLD,"Jan 21, 2020",0,
Netherlands,NLD,"Jan 22, 2020",0,
Netherlands,NLD,"Jan 23, 2020",0,
Netherlands,NLD,"Jan 24, 2020",0,
Netherlands,NLD,"Jan 25, 2020",0,
Netherlands,NLD,"Jan 26, 2020",0,
Netherlands,NLD,"Jan 27, 2020",0,
Netherlands,NLD,"Jan 28, 2020",0,
Netherlands,NLD,"Jan 29, 2020",0,
Netherlands,NLD,"Jan 30, 2020",0,
Netherlands,NLD,"Jan 31, 2020",0,
Netherlands,NLD,"Feb 1, 2020",0,
Netherlands,NLD,"Feb 2, 2020",0,
Netherlands,NLD,"Feb 3, 2020",0,
Netherlands,NLD,"Feb 4, 2020",0,
Netherlands,NLD,"Feb 5, 2020",0,
Netherlands,NLD,"Feb 6, 2020",0,
Netherlands,NLD,"Feb 7, 2020",0,
Netherlands,NLD,"Feb 8, 2020",0,
Netherlands,NLD,"Feb 9, 2020",0,
Netherlands,NLD,"Feb 10, 2020",0,
Netherlands,NLD,"Feb 11, 2020",0,
Netherlands,NLD,"Feb 12, 2020",0,
Netherlands,NLD,"Feb 13, 2020",0,
Netherlands,NLD,"Feb 14, 2020",0,
Netherlands,NLD,"Feb 15, 2020",0,
Netherlands,NLD,"Feb 16, 2020",0,
Netherlands,NLD,"Feb 17, 2020",0,
Netherlands,NLD,"Feb 18, 2020",0,
Netherlands,NLD,"Feb 19, 2020",0,
Netherlands,NLD,"Feb 20, 2020",0,
Netherlands,NLD,"Feb 21, 2020",0,
Netherlands,NLD,"Feb 22, 2020",0,
Netherlands,NLD,"Feb 23, 2020",0,
Netherlands,NLD,"Feb 24, 2020",0,
Netherlands,NLD,"Feb 25, 2020",0,
Netherlands,NLD,"Feb 26, 2020",0,
Netherlands,NLD,"Feb 27, 2020",0,
Netherlands,NLD,"Feb 28, 2020",0,
Netherlands,NLD,"Feb 29, 2020",0,
Netherlands,NLD,"Mar 1, 2020",0,
Netherlands,NLD,"Mar 2, 2020",0,
Netherlands,NLD,"Mar 3, 2020",0,
Netherlands,NLD,"Mar 4, 2020",0,
Netherlands,NLD,"Mar 5, 2020",0,
Netherlands,NLD,"Mar 6, 2020",0,
Netherlands,NLD,"Mar 7, 2020",0.14285714285714285,
Netherlands,NLD,"Mar 8, 2020",0.14285714285714285,
Netherlands,NLD,"Mar 9, 2020",0.42857142857142855,
Netherlands,NLD,"Mar 10, 2020",0.42857142857142855,
Netherlands,NLD,"Mar 11, 2020",0.5714285714285714,
Netherlands,NLD,"Mar 12, 2020",0.7142857142857143,
Netherlands,NLD,"Mar 13, 2020",0.7142857142857143,
Netherlands,NLD,"Mar 14, 2020",0.5714285714285714,
Netherlands,NLD,"Mar 15, 2020",1.5714285714285714,0
Netherlands,NLD,"Mar 16, 2020",2.4285714285714284,1
Netherlands,NLD,"Mar 17, 2020",3,2
Netherlands,NLD,"Mar 18, 2020",5.571428571428571,3
Netherlands,NLD,"Mar 19, 2020",7.571428571428571,4
Netherlands,NLD,"Mar 20, 2020",10.142857142857142,5
Netherlands,NLD,"Mar 21, 2020",14.428571428571429,6
Netherlands,NLD,"Mar 22, 2020",17.714285714285715,7
Netherlands,NLD,"Mar 23, 2020",22.714285714285715,8
Netherlands,NLD,"Mar 24, 2020",27,9
Netherlands,NLD,"Mar 25, 2020",33.285714285714285,10
Netherlands,NLD,"Mar 26, 2020",42.57142857142857,11
Netherlands,NLD,"Mar 27, 2020",51.142857142857146,12
Netherlands,NLD,"Mar 28, 2020",62.857142857142854,13
Netherlands,NLD,"Mar 29, 2020",71.85714285714286,14
Netherlands,NLD,"Mar 30, 2020",84.57142857142857,15
Netherlands,NLD,"Mar 31, 2020",93,16
Netherlands,NLD,"Apr 1, 2020",109,17
Netherlands,NLD,"Apr 2, 2020",116.71428571428571,18
Netherlands,NLD,"Apr 3, 2020",129.28571428571428,19
New Caledonia,NCL,"Mar 23, 2020",0,
New Caledonia,NCL,"Mar 24, 2020",0,
New Caledonia,NCL,"Mar 25, 2020",0,
New Caledonia,NCL,"Mar 26, 2020",0,
New Caledonia,NCL,"Mar 27, 2020",0,
New Caledonia,NCL,"Mar 28, 2020",0,
New Caledonia,NCL,"Mar 29, 2020",0,
New Caledonia,NCL,"Mar 30, 2020",0,
New Caledonia,NCL,"Mar 31, 2020",0,
New Caledonia,NCL,"Apr 1, 2020",0,
New Caledonia,NCL,"Apr 2, 2020",0,
New Caledonia,NCL,"Apr 3, 2020",0,
New Zealand,NZL,"Jan 2, 2020",0,
New Zealand,NZL,"Jan 3, 2020",0,
New Zealand,NZL,"Jan 4, 2020",0,
New Zealand,NZL,"Jan 5, 2020",0,
New Zealand,NZL,"Jan 6, 2020",0,
New Zealand,NZL,"Jan 7, 2020",0,
New Zealand,NZL,"Jan 8, 2020",0,
New Zealand,NZL,"Jan 9, 2020",0,
New Zealand,NZL,"Jan 10, 2020",0,
New Zealand,NZL,"Jan 11, 2020",0,
New Zealand,NZL,"Jan 12, 2020",0,
New Zealand,NZL,"Jan 13, 2020",0,
New Zealand,NZL,"Jan 14, 2020",0,
New Zealand,NZL,"Jan 15, 2020",0,
New Zealand,NZL,"Jan 16, 2020",0,
New Zealand,NZL,"Jan 17, 2020",0,
New Zealand,NZL,"Jan 18, 2020",0,
New Zealand,NZL,"Jan 19, 2020",0,
New Zealand,NZL,"Jan 20, 2020",0,
New Zealand,NZL,"Jan 21, 2020",0,
New Zealand,NZL,"Jan 22, 2020",0,
New Zealand,NZL,"Jan 23, 2020",0,
New Zealand,NZL,"Jan 24, 2020",0,
New Zealand,NZL,"Jan 25, 2020",0,
New Zealand,NZL,"Jan 26, 2020",0,
New Zealand,NZL,"Jan 27, 2020",0,
New Zealand,NZL,"Jan 28, 2020",0,
New Zealand,NZL,"Jan 29, 2020",0,
New Zealand,NZL,"Jan 30, 2020",0,
New Zealand,NZL,"Jan 31, 2020",0,
New Zealand,NZL,"Feb 1, 2020",0,
New Zealand,NZL,"Feb 2, 2020",0,
New Zealand,NZL,"Feb 3, 2020",0,
New Zealand,NZL,"Feb 4, 2020",0,
New Zealand,NZL,"Feb 5, 2020",0,
New Zealand,NZL,"Feb 6, 2020",0,
New Zealand,NZL,"Feb 7, 2020",0,
New Zealand,NZL,"Feb 8, 2020",0,
New Zealand,NZL,"Feb 9, 2020",0,
New Zealand,NZL,"Feb 10, 2020",0,
New Zealand,NZL,"Feb 11, 2020",0,
New Zealand,NZL,"Feb 12, 2020",0,
New Zealand,NZL,"Feb 13, 2020",0,
New Zealand,NZL,"Feb 14, 2020",0,
New Zealand,NZL,"Feb 15, 2020",0,
New Zealand,NZL,"Feb 16, 2020",0,
New Zealand,NZL,"Feb 17, 2020",0,
New Zealand,NZL,"Feb 18, 2020",0,
New Zealand,NZL,"Feb 19, 2020",0,
New Zealand,NZL,"Feb 20, 2020",0,
New Zealand,NZL,"Feb 21, 2020",0,
New Zealand,NZL,"Feb 22, 2020",0,
New Zealand,NZL,"Feb 23, 2020",0,
New Zealand,NZL,"Feb 24, 2020",0,
New Zealand,NZL,"Feb 25, 2020",0,
New Zealand,NZL,"Feb 26, 2020",0,
New Zealand,NZL,"Feb 27, 2020",0,
New Zealand,NZL,"Feb 28, 2020",0,
New Zealand,NZL,"Feb 29, 2020",0,
New Zealand,NZL,"Mar 1, 2020",0,
New Zealand,NZL,"Mar 2, 2020",0,
New Zealand,NZL,"Mar 3, 2020",0,
New Zealand,NZL,"Mar 4, 2020",0,
New Zealand,NZL,"Mar 5, 2020",0,
New Zealand,NZL,"Mar 6, 2020",0,
New Zealand,NZL,"Mar 7, 2020",0,
New Zealand,NZL,"Mar 8, 2020",0,
New Zealand,NZL,"Mar 9, 2020",0,
New Zealand,NZL,"Mar 10, 2020",0,
New Zealand,NZL,"Mar 11, 2020",0,
New Zealand,NZL,"Mar 18, 2020",0,
New Zealand,NZL,"Mar 19, 2020",0,
New Zealand,NZL,"Mar 20, 2020",0,
New Zealand,NZL,"Mar 21, 2020",0,
New Zealand,NZL,"Mar 22, 2020",0,
New Zealand,NZL,"Mar 23, 2020",0,
New Zealand,NZL,"Mar 24, 2020",0,
New Zealand,NZL,"Mar 25, 2020",0,
New Zealand,NZL,"Mar 26, 2020",0,
New Zealand,NZL,"Mar 27, 2020",0,
New Zealand,NZL,"Mar 28, 2020",0,
New Zealand,NZL,"Mar 29, 2020",0.14285714285714285,
New Zealand,NZL,"Mar 30, 2020",0.14285714285714285,
New Zealand,NZL,"Mar 31, 2020",0.14285714285714285,
New Zealand,NZL,"Apr 1, 2020",0.14285714285714285,
New Zealand,NZL,"Apr 2, 2020",0.14285714285714285,
New Zealand,NZL,"Apr 3, 2020",0.14285714285714285,
Nicaragua,NIC,"Mar 21, 2020",0,
Nicaragua,NIC,"Mar 22, 2020",0,
Nicaragua,NIC,"Mar 23, 2020",0,
Nicaragua,NIC,"Mar 24, 2020",0,
Nicaragua,NIC,"Mar 25, 2020",0,
Nicaragua,NIC,"Mar 26, 2020",0,
Nicaragua,NIC,"Mar 27, 2020",0,
Nicaragua,NIC,"Mar 28, 2020",0.14285714285714285,
Nicaragua,NIC,"Mar 29, 2020",0.14285714285714285,
Nicaragua,NIC,"Mar 30, 2020",0.14285714285714285,
Nicaragua,NIC,"Mar 31, 2020",0.14285714285714285,
Nicaragua,NIC,"Apr 1, 2020",0.14285714285714285,
Nicaragua,NIC,"Apr 2, 2020",0.14285714285714285,
Nicaragua,NIC,"Apr 3, 2020",0.14285714285714285,
Niger,NER,"Mar 23, 2020",0,
Niger,NER,"Mar 24, 2020",0,
Niger,NER,"Mar 25, 2020",0.2,
Niger,NER,"Mar 26, 2020",0.16666666666666666,
Niger,NER,"Mar 27, 2020",0.14285714285714285,
Niger,NER,"Mar 28, 2020",0.14285714285714285,
Niger,NER,"Mar 29, 2020",0.14285714285714285,
Niger,NER,"Mar 30, 2020",0.14285714285714285,
Niger,NER,"Mar 31, 2020",0.42857142857142855,
Niger,NER,"Apr 1, 2020",0.2857142857142857,
Niger,NER,"Apr 2, 2020",0.5714285714285714,
Niger,NER,"Apr 3, 2020",0.5714285714285714,
Nigeria,NGA,"Jan 2, 2020",0,
Nigeria,NGA,"Jan 3, 2020",0,
Nigeria,NGA,"Jan 4, 2020",0,
Nigeria,NGA,"Jan 5, 2020",0,
Nigeria,NGA,"Jan 6, 2020",0,
Nigeria,NGA,"Jan 7, 2020",0,
Nigeria,NGA,"Jan 8, 2020",0,
Nigeria,NGA,"Jan 9, 2020",0,
Nigeria,NGA,"Jan 10, 2020",0,
Nigeria,NGA,"Jan 11, 2020",0,
Nigeria,NGA,"Jan 12, 2020",0,
Nigeria,NGA,"Jan 13, 2020",0,
Nigeria,NGA,"Jan 14, 2020",0,
Nigeria,NGA,"Jan 15, 2020",0,
Nigeria,NGA,"Jan 16, 2020",0,
Nigeria,NGA,"Jan 17, 2020",0,
Nigeria,NGA,"Jan 18, 2020",0,
Nigeria,NGA,"Jan 19, 2020",0,
Nigeria,NGA,"Jan 20, 2020",0,
Nigeria,NGA,"Jan 21, 2020",0,
Nigeria,NGA,"Jan 22, 2020",0,
Nigeria,NGA,"Jan 23, 2020",0,
Nigeria,NGA,"Jan 24, 2020",0,
Nigeria,NGA,"Jan 25, 2020",0,
Nigeria,NGA,"Jan 26, 2020",0,
Nigeria,NGA,"Jan 27, 2020",0,
Nigeria,NGA,"Jan 28, 2020",0,
Nigeria,NGA,"Jan 29, 2020",0,
Nigeria,NGA,"Jan 30, 2020",0,
Nigeria,NGA,"Jan 31, 2020",0,
Nigeria,NGA,"Feb 1, 2020",0,
Nigeria,NGA,"Feb 2, 2020",0,
Nigeria,NGA,"Feb 3, 2020",0,
Nigeria,NGA,"Feb 4, 2020",0,
Nigeria,NGA,"Feb 5, 2020",0,
Nigeria,NGA,"Feb 6, 2020",0,
Nigeria,NGA,"Feb 7, 2020",0,
Nigeria,NGA,"Feb 8, 2020",0,
Nigeria,NGA,"Feb 9, 2020",0,
Nigeria,NGA,"Feb 10, 2020",0,
Nigeria,NGA,"Feb 11, 2020",0,
Nigeria,NGA,"Feb 12, 2020",0,
Nigeria,NGA,"Feb 13, 2020",0,
Nigeria,NGA,"Feb 14, 2020",0,
Nigeria,NGA,"Feb 15, 2020",0,
Nigeria,NGA,"Feb 16, 2020",0,
Nigeria,NGA,"Feb 17, 2020",0,
Nigeria,NGA,"Feb 18, 2020",0,
Nigeria,NGA,"Feb 19, 2020",0,
Nigeria,NGA,"Feb 20, 2020",0,
Nigeria,NGA,"Feb 21, 2020",0,
Nigeria,NGA,"Feb 22, 2020",0,
Nigeria,NGA,"Feb 23, 2020",0,
Nigeria,NGA,"Feb 24, 2020",0,
Nigeria,NGA,"Feb 25, 2020",0,
Nigeria,NGA,"Feb 26, 2020",0,
Nigeria,NGA,"Feb 27, 2020",0,
Nigeria,NGA,"Feb 28, 2020",0,
Nigeria,NGA,"Feb 29, 2020",0,
Nigeria,NGA,"Mar 1, 2020",0,
Nigeria,NGA,"Mar 2, 2020",0,
Nigeria,NGA,"Mar 3, 2020",0,
Nigeria,NGA,"Mar 4, 2020",0,
Nigeria,NGA,"Mar 5, 2020",0,
Nigeria,NGA,"Mar 6, 2020",0,
Nigeria,NGA,"Mar 16, 2020",0,
Nigeria,NGA,"Mar 17, 2020",0,
Nigeria,NGA,"Mar 18, 2020",0,
Nigeria,NGA,"Mar 19, 2020",0,
Nigeria,NGA,"Mar 20, 2020",0,
