Entity,Code,Date,Daily confirmed cases,Days since daily new confirmed cases (rolling 7-day average) reached 30
Slovenia,SVN,"Apr 1, 2020",47.714285714285715,19
Slovenia,SVN,"Apr 2, 2020",44.714285714285715,20
Slovenia,SVN,"Apr 3, 2020",45.714285714285715,21
Somalia,SOM,"Mar 19, 2020",0.3333333333333333,
Somalia,SOM,"Mar 20, 2020",0.25,
Somalia,SOM,"Mar 21, 2020",0.2,
Somalia,SOM,"Mar 22, 2020",0.16666666666666666,
Somalia,SOM,"Mar 23, 2020",0.14285714285714285,
Somalia,SOM,"Mar 24, 2020",0,
Somalia,SOM,"Mar 25, 2020",0,
Somalia,SOM,"Mar 26, 2020",0,
Somalia,SOM,"Mar 27, 2020",0.14285714285714285,
Somalia,SOM,"Mar 28, 2020",0.2857142857142857,
Somalia,SOM,"Mar 29, 2020",0.2857142857142857,
Somalia,SOM,"Mar 30, 2020",0.2857142857142857,
Somalia,SOM,"Mar 31, 2020",0.2857142857142857,
Somalia,SOM,"Apr 1, 2020",0.2857142857142857,
Somalia,SOM,"Apr 2, 2020",0.5714285714285714,
Somalia,SOM,"Apr 3, 2020",0.42857142857142855,
South Africa,ZAF,"Mar 9, 2020",1,
South Africa,ZAF,"Mar 10, 2020",1.75,
South Africa,ZAF,"Mar 11, 2020",1.75,
South Africa,ZAF,"Mar 12, 2020",2.6,
South Africa,ZAF,"Mar 13, 2020",3.2,
South Africa,ZAF,"Mar 14, 2020",3.8333333333333335,
South Africa,ZAF,"Mar 15, 2020",3.6666666666666665,
South Africa,ZAF,"Mar 16, 2020",8,
South Africa,ZAF,"Mar 17, 2020",9.166666666666666,
South Africa,ZAF,"Mar 18, 2020",11.142857142857142,
South Africa,ZAF,"Mar 19, 2020",14.714285714285714,0
South Africa,ZAF,"Mar 20, 2020",19,1
South Africa,ZAF,"Mar 21, 2020",25.857142857142858,2
South Africa,ZAF,"Mar 22, 2020",30.857142857142858,3
South Africa,ZAF,"Mar 23, 2020",31.857142857142858,4
South Africa,ZAF,"Mar 24, 2020",48.57142857142857,5
South Africa,ZAF,"Mar 25, 2020",67.42857142857143,6
South Africa,ZAF,"Mar 26, 2020",84.71428571428571,7
South Africa,ZAF,"Mar 27, 2020",111,8
South Africa,ZAF,"Mar 28, 2020",137.85714285714286,9
South Africa,ZAF,"Mar 29, 2020",135.28571428571428,10
South Africa,ZAF,"Mar 30, 2020",143.71428571428572,11
South Africa,ZAF,"Mar 31, 2020",132,12
South Africa,ZAF,"Apr 1, 2020",113.71428571428571,13
South Africa,ZAF,"Apr 2, 2020",95.85714285714286,14
South Africa,ZAF,"Apr 3, 2020",76.42857142857143,15
South America,,"Jan 2, 2020",0,
South America,,"Jan 3, 2020",0,
South America,,"Jan 4, 2020",0,
South America,,"Jan 5, 2020",0,
South America,,"Jan 6, 2020",0,
South America,,"Jan 7, 2020",0,
South America,,"Jan 8, 2020",0,
South America,,"Jan 9, 2020",0,
South America,,"Jan 10, 2020",0,
South America,,"Jan 11, 2020",0,
South America,,"Jan 12, 2020",0,
South America,,"Jan 13, 2020",0,
South America,,"Jan 14, 2020",0,
South America,,"Jan 15, 2020",0,
South America,,"Jan 16, 2020",0,
South America,,"Jan 17, 2020",0,
South America,,"Jan 18, 2020",0,
South America,,"Jan 19, 2020",0,
South America,,"Jan 20, 2020",0,
South America,,"Jan 21, 2020",0,
South America,,"Jan 22, 2020",0,
South America,,"Jan 23, 2020",0,
South America,,"Jan 24, 2020",0,
South America,,"Jan 25, 2020",0,
South America,,"Jan 26, 2020",0,
South America,,"Jan 27, 2020",0,
South America,,"Jan 28, 2020",0,
South America,,"Jan 29, 2020",0,
South America,,"Jan 30, 2020",0,
South America,,"Jan 31, 2020",0,
South America,,"Feb 1, 2020",0,
South America,,"Feb 2, 2020",0,
South America,,"Feb 3, 2020",0,
South America,,"Feb 4, 2020",0,
South America,,"Feb 5, 2020",0,
South America,,"Feb 6, 2020",0,
South America,,"Feb 7, 2020",0,
South America,,"Feb 8, 2020",0,
South America,,"Feb 9, 2020",0,
South America,,"Feb 10, 2020",0,
South America,,"Feb 11, 2020",0,
South America,,"Feb 12, 2020",0,
South America,,"Feb 13, 2020",0,
South America,,"Feb 14, 2020",0,
South America,,"Feb 15, 2020",0,
South America,,"Feb 16, 2020",0,
South America,,"Feb 17, 2020",0,
South America,,"Feb 18, 2020",0,
South America,,"Feb 19, 2020",0,
South America,,"Feb 20, 2020",0,
South America,,"Feb 21, 2020",0,
South America,,"Feb 22, 2020",0,
South America,,"Feb 23, 2020",0,
South America,,"Feb 24, 2020",0,
South America,,"Feb 25, 2020",0,
South America,,"Feb 26, 2020",0.14285714285714285,
South America,,"Feb 27, 2020",0.14285714285714285,
South America,,"Feb 28, 2020",0.14285714285714285,
South America,,"Feb 29, 2020",0.14285714285714285,
South America,,"Mar 1, 2020",0.42857142857142855,
South America,,"Mar 2, 2020",1.1428571428571428,
South America,,"Mar 3, 2020",1.2857142857142858,
South America,,"Mar 4, 2020",1.4285714285714286,
South America,,"Mar 5, 2020",2.2857142857142856,
South America,,"Mar 6, 2020",3.7142857142857144,
South America,,"Mar 7, 2020",5.714285714285714,
South America,,"Mar 8, 2020",5.714285714285714,
South America,,"Mar 9, 2020",8.857142857142858,
South America,,"Mar 10, 2020",9.857142857142858,
South America,,"Mar 11, 2020",13.571428571428571,0
South America,,"Mar 12, 2020",18.142857142857142,1
South America,,"Mar 13, 2020",24.571428571428573,2
South America,,"Mar 14, 2020",32.714285714285715,3
South America,,"Mar 15, 2020",46.285714285714285,4
South America,,"Mar 16, 2020",65.71428571428571,5
South America,,"Mar 17, 2020",95,6
South America,,"Mar 18, 2020",124.14285714285714,7
South America,,"Mar 19, 2020",167.85714285714286,8
South America,,"Mar 20, 2020",230.57142857142858,9
South America,,"Mar 21, 2020",323.14285714285717,10
South America,,"Mar 22, 2020",400.85714285714283,11
South America,,"Mar 23, 2020",507.7142857142857,12
South America,,"Mar 24, 2020",598.4285714285714,13
South America,,"Mar 25, 2020",681.8571428571429,14
South America,,"Mar 26, 2020",773.2857142857143,15
South America,,"Mar 27, 2020",848.8571428571429,16
South America,,"Mar 28, 2020",926.5714285714286,17
South America,,"Mar 29, 2020",1011.1428571428571,18
South America,,"Mar 30, 2020",1025.5714285714287,19
South America,,"Mar 31, 2020",1059.857142857143,20
South America,,"Apr 1, 2020",1232.142857142857,21
South America,,"Apr 2, 2020",1445.142857142857,22
South America,,"Apr 3, 2020",1597.2857142857142,23
South Korea,KOR,"Jan 2, 2020",0,
South Korea,KOR,"Jan 3, 2020",0,
South Korea,KOR,"Jan 4, 2020",0,
South Korea,KOR,"Jan 5, 2020",0,
South Korea,KOR,"Jan 6, 2020",0,
South Korea,KOR,"Jan 7, 2020",0,
South Korea,KOR,"Jan 8, 2020",0,
South Korea,KOR,"Jan 9, 2020",0,
South Korea,KOR,"Jan 10, 2020",0,
South Korea,KOR,"Jan 11, 2020",0,
South Korea,KOR,"Jan 12, 2020",0,
South Korea,KOR,"Jan 13, 2020",0,
South Korea,KOR,"Jan 14, 2020",0,
South Korea,KOR,"Jan 15, 2020",0,
South Korea,KOR,"Jan 16, 2020",0,
South Korea,KOR,"Jan 17, 2020",0,
South Korea,KOR,"Jan 18, 2020",0,
South Korea,KOR,"Jan 19, 2020",0,
South Korea,KOR,"Jan 20, 2020",0.14285714285714285,
South Korea,KOR,"Jan 21, 2020",0.14285714285714285,
South Korea,KOR,"Jan 22, 2020",0.14285714285714285,
South Korea,KOR,"Jan 23, 2020",0.14285714285714285,
South Korea,KOR,"Jan 24, 2020",0.2857142857142857,
South Korea,KOR,"Jan 25, 2020",0.2857142857142857,
South Korea,KOR,"Jan 26, 2020",0.42857142857142855,
South Korea,KOR,"Jan 27, 2020",0.42857142857142855,
South Korea,KOR,"Jan 28, 2020",0.42857142857142855,
South Korea,KOR,"Jan 29, 2020",0.42857142857142855,
South Korea,KOR,"Jan 30, 2020",0.42857142857142855,
South Korea,KOR,"Jan 31, 2020",0.7142857142857143,
South Korea,KOR,"Feb 1, 2020",1.4285714285714286,
South Korea,KOR,"Feb 2, 2020",1.7142857142857142,
South Korea,KOR,"Feb 3, 2020",1.5714285714285714,
South Korea,KOR,"Feb 4, 2020",1.7142857142857142,
South Korea,KOR,"Feb 5, 2020",2,
South Korea,KOR,"Feb 6, 2020",2.7142857142857144,
South Korea,KOR,"Feb 7, 2020",2.4285714285714284,
South Korea,KOR,"Feb 8, 2020",1.7142857142857142,
South Korea,KOR,"Feb 9, 2020",1.4285714285714286,
South Korea,KOR,"Feb 10, 2020",1.7142857142857142,
South Korea,KOR,"Feb 11, 2020",1.7142857142857142,
South Korea,KOR,"Feb 12, 2020",1.4285714285714286,
South Korea,KOR,"Feb 13, 2020",0.7142857142857143,
South Korea,KOR,"Feb 14, 2020",0.5714285714285714,
South Korea,KOR,"Feb 15, 2020",0.5714285714285714,
South Korea,KOR,"Feb 16, 2020",0.5714285714285714,
South Korea,KOR,"Feb 17, 2020",0.42857142857142855,
South Korea,KOR,"Feb 18, 2020",0.42857142857142855,
South Korea,KOR,"Feb 19, 2020",2.5714285714285716,0
South Korea,KOR,"Feb 20, 2020",7.428571428571429,1
South Korea,KOR,"Feb 21, 2020",18.142857142857142,2
South Korea,KOR,"Feb 22, 2020",45.285714285714285,3
South Korea,KOR,"Feb 23, 2020",81.71428571428571,4
South Korea,KOR,"Feb 24, 2020",104.57142857142857,5
South Korea,KOR,"Feb 25, 2020",123,6
South Korea,KOR,"Feb 26, 2020",157.14285714285714,7
South Korea,KOR,"Feb 27, 2020",216.42857142857142,8
South Korea,KOR,"Feb 28, 2020",266.7142857142857,9
South Korea,KOR,"Feb 29, 2020",369.42857142857144,10
South Korea,KOR,"Mar 1, 2020",417.85714285714283,11
South Korea,KOR,"Mar 2, 2020",492.85714285714283,12
South Korea,KOR,"Mar 3, 2020",560,13
South Korea,KOR,"Mar 4, 2020",597.4285714285714,14
South Korea,KOR,"Mar 5, 2020",595.8571428571429,15
South Korea,KOR,"Mar 6, 2020",608.8571428571429,16
South Korea,KOR,"Mar 7, 2020",548,17
South Korea,KOR,"Mar 8, 2020",515.4285714285714,18
South Korea,KOR,"Mar 9, 2020",452.85714285714283,19
South Korea,KOR,"Mar 10, 2020",385.85714285714283,20
South Korea,KOR,"Mar 11, 2020",346.7142857142857,21
South Korea,KOR,"Mar 12, 2020",300.42857142857144,22
South Korea,KOR,"Mar 13, 2020",242.14285714285714,23
South Korea,KOR,"Mar 14, 2020",188.42857142857142,24
South Korea,KOR,"Mar 15, 2020",146.85714285714286,25
South Korea,KOR,"Mar 16, 2020",122,26
South Korea,KOR,"Mar 17, 2020",115.28571428571429,27
South Korea,KOR,"Mar 18, 2020",94,28
South Korea,KOR,"Mar 19, 2020",99.42857142857143,29
South Korea,KOR,"Mar 20, 2020",96.14285714285714,30
South Korea,KOR,"Mar 21, 2020",101.85714285714286,31
South Korea,KOR,"Mar 22, 2020",105,32
South Korea,KOR,"Mar 23, 2020",103.57142857142857,33
South Korea,KOR,"Mar 24, 2020",102.42857142857143,34
South Korea,KOR,"Mar 25, 2020",103.42857142857143,35
South Korea,KOR,"Mar 26, 2020",96.57142857142857,36
South Korea,KOR,"Mar 27, 2020",97.14285714285714,37
South Korea,KOR,"Mar 28, 2020",97,38
South Korea,KOR,"Mar 29, 2020",98,39
South Korea,KOR,"Mar 30, 2020",100,40
South Korea,KOR,"Mar 31, 2020",107,41
South Korea,KOR,"Apr 1, 2020",92.71428571428571,42
South Korea,KOR,"Apr 2, 2020",105,43
South Korea,KOR,"Apr 3, 2020",104.28571428571429,44
Spain,ESP,"Jan 2, 2020",0,
Spain,ESP,"Jan 3, 2020",0,
Spain,ESP,"Jan 4, 2020",0,
Spain,ESP,"Jan 5, 2020",0,
Spain,ESP,"Jan 6, 2020",0,
Spain,ESP,"Jan 7, 2020",0,
Spain,ESP,"Jan 8, 2020",0,
Spain,ESP,"Jan 9, 2020",0,
Spain,ESP,"Jan 10, 2020",0,
Spain,ESP,"Jan 11, 2020",0,
Spain,ESP,"Jan 12, 2020",0,
Spain,ESP,"Jan 13, 2020",0,
Spain,ESP,"Jan 14, 2020",0,
Spain,ESP,"Jan 15, 2020",0,
Spain,ESP,"Jan 16, 2020",0,
Spain,ESP,"Jan 17, 2020",0,
Spain,ESP,"Jan 18, 2020",0,
Spain,ESP,"Jan 19, 2020",0,
Spain,ESP,"Jan 20, 2020",0,
Spain,ESP,"Jan 21, 2020",0,
Spain,ESP,"Jan 22, 2020",0,
Spain,ESP,"Jan 23, 2020",0,
Spain,ESP,"Jan 24, 2020",0,
Spain,ESP,"Jan 25, 2020",0,
Spain,ESP,"Jan 26, 2020",0,
Spain,ESP,"Jan 27, 2020",0,
Spain,ESP,"Jan 28, 2020",0,
Spain,ESP,"Jan 29, 2020",0,
Spain,ESP,"Jan 30, 2020",0,
Spain,ESP,"Jan 31, 2020",0,
Spain,ESP,"Feb 1, 2020",0.14285714285714285,
Spain,ESP,"Feb 2, 2020",0.14285714285714285,
Spain,ESP,"Feb 3, 2020",0.14285714285714285,
Spain,ESP,"Feb 4, 2020",0.14285714285714285,
Spain,ESP,"Feb 5, 2020",0.14285714285714285,
Spain,ESP,"Feb 6, 2020",0.14285714285714285,
Spain,ESP,"Feb 7, 2020",0.14285714285714285,
Spain,ESP,"Feb 8, 2020",0,
Spain,ESP,"Feb 9, 2020",0,
Spain,ESP,"Feb 10, 2020",0.14285714285714285,
Spain,ESP,"Feb 11, 2020",0.14285714285714285,
Spain,ESP,"Feb 12, 2020",0.14285714285714285,
Spain,ESP,"Feb 13, 2020",0.14285714285714285,
Spain,ESP,"Feb 14, 2020",0.14285714285714285,
Spain,ESP,"Feb 15, 2020",0.14285714285714285,
Spain,ESP,"Feb 16, 2020",0.14285714285714285,
Spain,ESP,"Feb 17, 2020",0,
Spain,ESP,"Feb 18, 2020",0,
Spain,ESP,"Feb 19, 2020",0,
Spain,ESP,"Feb 20, 2020",0,
Spain,ESP,"Feb 21, 2020",0,
Spain,ESP,"Feb 22, 2020",0,
Spain,ESP,"Feb 23, 2020",0,
Spain,ESP,"Feb 24, 2020",0,
Spain,ESP,"Feb 25, 2020",0.14285714285714285,
Spain,ESP,"Feb 26, 2020",0.7142857142857143,
Spain,ESP,"Feb 27, 2020",1.4285714285714286,
Spain,ESP,"Feb 28, 2020",3.2857142857142856,
Spain,ESP,"Feb 29, 2020",4.571428571428571,
Spain,ESP,"Mar 1, 2020",9.142857142857142,
Spain,ESP,"Mar 2, 2020",11.571428571428571,
Spain,ESP,"Mar 3, 2020",15.857142857142858,0
Spain,ESP,"Mar 4, 2020",20.571428571428573,1
Spain,ESP,"Mar 5, 2020",26.857142857142858,2
Spain,ESP,"Mar 6, 2020",33.714285714285715,3
Spain,ESP,"Mar 7, 2020",48.57142857142857,4
Spain,ESP,"Mar 8, 2020",52,5
Spain,ESP,"Mar 9, 2020",72.28571428571429,6
Spain,ESP,"Mar 10, 2020",155.71428571428572,7
Spain,ESP,"Mar 11, 2020",212.57142857142858,8
Spain,ESP,"Mar 12, 2020",277.14285714285717,9
Spain,ESP,"Mar 13, 2020",391.85714285714283,10
Spain,ESP,"Mar 14, 2020",551,11
Spain,ESP,"Mar 15, 2020",760.4285714285714,12
Spain,ESP,"Mar 16, 2020",1023.4285714285714,13
Spain,ESP,"Mar 17, 2020",1141,14
Spain,ESP,"Mar 18, 2020",1362.7142857142858,15
Spain,ESP,"Mar 19, 2020",1653.7142857142858,16
Spain,ESP,"Mar 20, 2020",2020.4285714285713,17
Spain,ESP,"Mar 21, 2020",2249.8571428571427,18
Spain,ESP,"Mar 22, 2020",2739,19
Spain,ESP,"Mar 23, 2020",2974.1428571428573,20
Spain,ESP,"Mar 24, 2020",3414,21
Spain,ESP,"Mar 25, 2020",4070.714285714286,22
Spain,ESP,"Mar 26, 2020",4842,23
Spain,ESP,"Mar 27, 2020",5577.285714285715,24
Spain,ESP,"Mar 28, 2020",6297,25
Spain,ESP,"Mar 29, 2020",6760.285714285715,26
Spain,ESP,"Mar 30, 2020",7175,27
Spain,ESP,"Mar 31, 2020",7443.714285714285,28
Spain,ESP,"Apr 1, 2020",7820.571428571428,29
Spain,ESP,"Apr 2, 2020",7789.428571428572,30
Spain,ESP,"Apr 3, 2020",7721.428571428572,31
Sri Lanka,LKA,"Jan 2, 2020",0,
Sri Lanka,LKA,"Jan 3, 2020",0,
Sri Lanka,LKA,"Jan 4, 2020",0,
Sri Lanka,LKA,"Jan 5, 2020",0,
Sri Lanka,LKA,"Jan 6, 2020",0,
Sri Lanka,LKA,"Jan 7, 2020",0,
Sri Lanka,LKA,"Jan 8, 2020",0,
Sri Lanka,LKA,"Jan 9, 2020",0,
Sri Lanka,LKA,"Jan 10, 2020",0,
Sri Lanka,LKA,"Jan 11, 2020",0,
Sri Lanka,LKA,"Jan 12, 2020",0,
Sri Lanka,LKA,"Jan 13, 2020",0,
Sri Lanka,LKA,"Jan 14, 2020",0,
Sri Lanka,LKA,"Jan 15, 2020",0,
Sri Lanka,LKA,"Jan 16, 2020",0,
Sri Lanka,LKA,"Jan 17, 2020",0,
Sri Lanka,LKA,"Jan 18, 2020",0,
Sri Lanka,LKA,"Jan 19, 2020",0,
Sri Lanka,LKA,"Jan 20, 2020",0,
Sri Lanka,LKA,"Jan 21, 2020",0,
Sri Lanka,LKA,"Jan 22, 2020",0,
Sri Lanka,LKA,"Jan 23, 2020",0,
Sri Lanka,LKA,"Jan 24, 2020",0,
Sri Lanka,LKA,"Jan 25, 2020",0,
Sri Lanka,LKA,"Jan 26, 2020",0,
Sri Lanka,LKA,"Jan 27, 2020",0,
Sri Lanka,LKA,"Jan 28, 2020",0.14285714285714285,
Sri Lanka,LKA,"Jan 29, 2020",0.14285714285714285,
Sri Lanka,LKA,"Jan 30, 2020",0.14285714285714285,
Sri Lanka,LKA,"Jan 31, 2020",0.14285714285714285,
Sri Lanka,LKA,"Feb 1, 2020",0.14285714285714285,
Sri Lanka,LKA,"Feb 2, 2020",0.14285714285714285,
Sri Lanka,LKA,"Feb 3, 2020",0.14285714285714285,
Sri Lanka,LKA,"Feb 4, 2020",0,
Sri Lanka,LKA,"Feb 5, 2020",0,
Sri Lanka,LKA,"Feb 6, 2020",0,
Sri Lanka,LKA,"Feb 7, 2020",0,
Sri Lanka,LKA,"Feb 8, 2020",0,
Sri Lanka,LKA,"Feb 9, 2020",0,
Sri Lanka,LKA,"Feb 10, 2020",0,
Sri Lanka,LKA,"Feb 11, 2020",0,
Sri Lanka,LKA,"Feb 12, 2020",0,
Sri Lanka,LKA,"Feb 13, 2020",0,
Sri Lanka,LKA,"Feb 14, 2020",0,
Sri Lanka,LKA,"Feb 15, 2020",0,
Sri Lanka,LKA,"Feb 16, 2020",0,
Sri Lanka,LKA,"Feb 17, 2020",0,
Sri Lanka,LKA,"Feb 18, 2020",0,
Sri Lanka,LKA,"Feb 19, 2020",0,
Sri Lanka,LKA,"Feb 20, 2020",0,
Sri Lanka,LKA,"Feb 21, 2020",0,
Sri Lanka,LKA,"Feb 22, 2020",0,
Sri Lanka,LKA,"Feb 23, 2020",0,
Sri Lanka,LKA,"Feb 24, 2020",0,
Sri Lanka,LKA,"Feb 25, 2020",0,
Sri Lanka,LKA,"Feb 26, 2020",0,
Sri Lanka,LKA,"Feb 27, 2020",0,
Sri Lanka,LKA,"Feb 28, 2020",0,
Sri Lanka,LKA,"Feb 29, 2020",0,
Sri Lanka,LKA,"Mar 1, 2020",0,
Sri Lanka,LKA,"Mar 2, 2020",0,
Sri Lanka,LKA,"Mar 3, 2020",0,
Sri Lanka,LKA,"Mar 4, 2020",0,
Sri Lanka,LKA,"Mar 5, 2020",0,
Sri Lanka,LKA,"Mar 6, 2020",0,
Sri Lanka,LKA,"Mar 14, 2020",1.6666666666666667,
Sri Lanka,LKA,"Mar 15, 2020",2.5,
Sri Lanka,LKA,"Mar 16, 2020",3.6,
Sri Lanka,LKA,"Mar 17, 2020",4.666666666666667,
Sri Lanka,LKA,"Mar 18, 2020",5.857142857142857,
Sri Lanka,LKA,"Mar 19, 2020",5.714285714285714,
Sri Lanka,LKA,"Mar 20, 2020",7.142857142857143,
Sri Lanka,LKA,"Mar 21, 2020",8.571428571428571,
Sri Lanka,LKA,"Mar 22, 2020",9.571428571428571,
Sri Lanka,LKA,"Mar 23, 2020",9.714285714285714,
Sri Lanka,LKA,"Mar 24, 2020",9.714285714285714,
Sri Lanka,LKA,"Mar 25, 2020",8.571428571428571,
Sri Lanka,LKA,"Mar 26, 2020",8.571428571428571,
Sri Lanka,LKA,"Mar 27, 2020",7.571428571428571,
Sri Lanka,LKA,"Mar 28, 2020",5.714285714285714,
Sri Lanka,LKA,"Mar 29, 2020",5.285714285714286,
Sri Lanka,LKA,"Mar 30, 2020",4.714285714285714,
Sri Lanka,LKA,"Mar 31, 2020",3.2857142857142856,
Sri Lanka,LKA,"Apr 1, 2020",2.857142857142857,
Sri Lanka,LKA,"Apr 2, 2020",5.857142857142857,
Sri Lanka,LKA,"Apr 3, 2020",6,
Sudan,SDN,"Mar 16, 2020",0.3333333333333333,
Sudan,SDN,"Mar 17, 2020",0.25,
Sudan,SDN,"Mar 18, 2020",0.2,
Sudan,SDN,"Mar 19, 2020",0.3333333333333333,
Sudan,SDN,"Mar 20, 2020",0.2857142857142857,
Sudan,SDN,"Mar 21, 2020",0.14285714285714285,
Sudan,SDN,"Mar 22, 2020",0.14285714285714285,
Sudan,SDN,"Mar 23, 2020",0.14285714285714285,
Sudan,SDN,"Mar 24, 2020",0.14285714285714285,
Sudan,SDN,"Mar 25, 2020",0.2857142857142857,
Sudan,SDN,"Mar 26, 2020",0.14285714285714285,
Sudan,SDN,"Mar 27, 2020",0.14285714285714285,
Sudan,SDN,"Mar 28, 2020",0.14285714285714285,
Sudan,SDN,"Mar 29, 2020",0.42857142857142855,
Sudan,SDN,"Mar 30, 2020",0.42857142857142855,
Sudan,SDN,"Mar 31, 2020",0.5714285714285714,
Sudan,SDN,"Apr 1, 2020",0.5714285714285714,
Sudan,SDN,"Apr 2, 2020",0.5714285714285714,
Sudan,SDN,"Apr 3, 2020",0.5714285714285714,
Suriname,SUR,"Mar 23, 2020",1.3333333333333333,
Suriname,SUR,"Mar 24, 2020",1.25,
Suriname,SUR,"Mar 25, 2020",1.4,
Suriname,SUR,"Mar 26, 2020",1.1666666666666667,
Suriname,SUR,"Mar 27, 2020",1,
Suriname,SUR,"Mar 28, 2020",1,
Suriname,SUR,"Mar 29, 2020",0.42857142857142855,
Suriname,SUR,"Mar 30, 2020",0.42857142857142855,
Suriname,SUR,"Mar 31, 2020",0.2857142857142857,
Suriname,SUR,"Apr 1, 2020",0.2857142857142857,
Suriname,SUR,"Apr 2, 2020",0.2857142857142857,
Suriname,SUR,"Apr 3, 2020",0.2857142857142857,
Swaziland,SWZ,"Mar 17, 2020",0.3333333333333333,
Swaziland,SWZ,"Mar 18, 2020",0.25,
Swaziland,SWZ,"Mar 19, 2020",0.2,
Swaziland,SWZ,"Mar 20, 2020",0.16666666666666666,
Swaziland,SWZ,"Mar 21, 2020",0.14285714285714285,
Swaziland,SWZ,"Mar 22, 2020",0,
Swaziland,SWZ,"Mar 23, 2020",0.42857142857142855,
Swaziland,SWZ,"Mar 24, 2020",0.42857142857142855,
Swaziland,SWZ,"Mar 25, 2020",0.42857142857142855,
Swaziland,SWZ,"Mar 26, 2020",0.42857142857142855,
Swaziland,SWZ,"Mar 27, 2020",0.7142857142857143,
Swaziland,SWZ,"Mar 28, 2020",1.1428571428571428,
Swaziland,SWZ,"Mar 29, 2020",1.1428571428571428,
Swaziland,SWZ,"Mar 30, 2020",0.7142857142857143,
Swaziland,SWZ,"Mar 31, 2020",0.7142857142857143,
Swaziland,SWZ,"Apr 1, 2020",0.7142857142857143,
Swaziland,SWZ,"Apr 2, 2020",0.7142857142857143,
Swaziland,SWZ,"Apr 3, 2020",0.42857142857142855,
Sweden,SWE,"Jan 2, 2020",0,
Sweden,SWE,"Jan 3, 2020",0,
Sweden,SWE,"Jan 4, 2020",0,
Sweden,SWE,"Jan 5, 2020",0,
Sweden,SWE,"Jan 6, 2020",0,
Sweden,SWE,"Jan 7, 2020",0,
Sweden,SWE,"Jan 8, 2020",0,
Sweden,SWE,"Jan 9, 2020",0,
Sweden,SWE,"Jan 10, 2020",0,
Sweden,SWE,"Jan 11, 2020",0,
Sweden,SWE,"Jan 12, 2020",0,
Sweden,SWE,"Jan 13, 2020",0,
Sweden,SWE,"Jan 14, 2020",0,
Sweden,SWE,"Jan 15, 2020",0,
Sweden,SWE,"Jan 16, 2020",0,
Sweden,SWE,"Jan 17, 2020",0,
Sweden,SWE,"Jan 18, 2020",0,
Sweden,SWE,"Jan 19, 2020",0,
Sweden,SWE,"Jan 20, 2020",0,
Sweden,SWE,"Jan 21, 2020",0,
Sweden,SWE,"Jan 22, 2020",0,
Sweden,SWE,"Jan 23, 2020",0,
Sweden,SWE,"Jan 24, 2020",0,
Sweden,SWE,"Jan 25, 2020",0,
Sweden,SWE,"Jan 26, 2020",0,
Sweden,SWE,"Jan 27, 2020",0,
Sweden,SWE,"Jan 28, 2020",0,
Sweden,SWE,"Jan 29, 2020",0,
Sweden,SWE,"Jan 30, 2020",0,
Sweden,SWE,"Jan 31, 2020",0,
Sweden,SWE,"Feb 1, 2020",0.14285714285714285,
Sweden,SWE,"Feb 2, 2020",0.14285714285714285,
Sweden,SWE,"Feb 3, 2020",0.14285714285714285,
Sweden,SWE,"Feb 4, 2020",0.14285714285714285,
Sweden,SWE,"Feb 5, 2020",0.14285714285714285,
Sweden,SWE,"Feb 6, 2020",0.14285714285714285,
Sweden,SWE,"Feb 7, 2020",0.14285714285714285,
Sweden,SWE,"Feb 8, 2020",0,
Sweden,SWE,"Feb 9, 2020",0,
Sweden,SWE,"Feb 10, 2020",0,
Sweden,SWE,"Feb 11, 2020",0,
Sweden,SWE,"Feb 12, 2020",0,
Sweden,SWE,"Feb 13, 2020",0,
Sweden,SWE,"Feb 14, 2020",0,
Sweden,SWE,"Feb 15, 2020",0,
Sweden,SWE,"Feb 16, 2020",0,
Sweden,SWE,"Feb 17, 2020",0,
Sweden,SWE,"Feb 18, 2020",0,
Sweden,SWE,"Feb 19, 2020",0,
Sweden,SWE,"Feb 20, 2020",0,
Sweden,SWE,"Feb 21, 2020",0,
Sweden,SWE,"Feb 22, 2020",0,
Sweden,SWE,"Feb 23, 2020",0,
Sweden,SWE,"Feb 24, 2020",0,
Sweden,SWE,"Feb 25, 2020",0,
Sweden,SWE,"Feb 26, 2020",0,
Sweden,SWE,"Feb 27, 2020",0.14285714285714285,
Sweden,SWE,"Feb 28, 2020",0.8571428571428571,
Sweden,SWE,"Feb 29, 2020",1.5714285714285714,
Sweden,SWE,"Mar 1, 2020",1.7142857142857142,
Sweden,SWE,"Mar 2, 2020",1.8571428571428572,
Sweden,SWE,"Mar 3, 2020",2,
Sweden,SWE,"Mar 4, 2020",3.2857142857142856,
Sweden,SWE,"Mar 5, 2020",4.714285714285714,
Sweden,SWE,"Mar 6, 2020",7.714285714285714,
Sweden,SWE,"Mar 7, 2020",17.857142857142858,0
Sweden,SWE,"Mar 8, 2020",21.142857142857142,1
Sweden,SWE,"Mar 9, 2020",27,2
Sweden,SWE,"Mar 10, 2020",33.285714285714285,3
Sweden,SWE,"Mar 11, 2020",43.142857142857146,4
Sweden,SWE,"Mar 12, 2020",61,5
Sweden,SWE,"Mar 13, 2020",79.85714285714286,6
Sweden,SWE,"Mar 14, 2020",91.14285714285714,7
Sweden,SWE,"Mar 15, 2020",109,8
Sweden,SWE,"Mar 16, 2020",118.42857142857143,9
